NORTHERN ADRIATIC SEA (GSA 17) COMMON SOLE 2005-2012 TUNING DATA
101
SoleMon Radipo-trawl survey
2005 2012
1 1 0.75 1
0 5
1	162	86	39	12	3	2.2
1	91	174	49	9	2	1.5
1	192	146	74	18	1	0.8
1	128	114	58	11	5	0.7
1	177	83	47	6	1	0.3
1	55	200	23	5	0.2	1.4
1	199	172	34	5	0.5	0.9
1	206	248	74	6	0.33	0.2
